Country,EdLevel,YearsCodePro,Salary
3,2,6.0,48333.0
11,2,17.0,240000.0
9,3,4.0,27600.0
9,0,4.0,26955.0
11,3,32.0,105000.0
3,3,20.0,45433.0
4,0,10.0,118147.0
4,1,10.0,69599.0
6,1,2.0,17937.0
11,2,4.0,170000.0
11,0,4.0,240000.0
4,1,37.0,80555.0
2,2,19.0,94501.0
11,0,15.0,155000.0
11,0,9.0,220000.0
3,2,12.0,59073.0
7,2,15.0,171850.0
11,0,1.0,50000.0
10,0,21.0,129936.0
11,0,5.0,210000.0
10,0,5.0,56051.0
11,0,7.0,177000.0
10,2,6.0,63694.0
5,0,7.0,33258.0
11,0,2.0,65000.0
11,0,2.0,80000.0
11,2,13.0,195000.0
1,1,12.0,33568.0
4,0,4.0,59073.0
3,0,15.0,139628.0
10,1,2.0,26751.0
11,0,10.0,230000.0
11,3,10.0,240000.0
11,3,12.0,145000.0
10,0,3.0,35669.0
4,1,8.0,51988.0
4,1,10.0,59073.0
3,2,14.0,85925.0
11,0,18.0,200000.0
4,0,8.0,66592.0
9,0,3.0,70000.0
4,2,5.0,78407.0
2,2,1.0,58154.0
1,0,21.0,36701.0
2,3,17.0,90866.0
11,1,23.0,148000.0
11,3,4.0,155000.0
2,3,1.0,35620.0
7,2,10.0,91295.0
10,3,11.0,146496.0
4,1,3.0,48333.0
1,1,10.0,22378.0
11,1,0.5,40000.0
7,2,1.0,53703.0
11,3,4.0,100000.0
11,0,8.0,115000.0
5,0,9.0,59817.0
1,0,5.0,18089.0
11,0,4.0,124800.0
9,3,5.0,17772.0
11,0,14.0,200000.0
6,2,5.0,46185.0
11,0,40.0,225000.0
2,2,4.0,94501.0
11,0,6.0,131000.0
10,2,10.0,121018.0
3,0,2.0,37592.0
1,0,10.0,22378.0
2,2,20.0,87231.0
3,2,6.0,61651.0
11,2,11.0,123000.0
11,0,25.0,150000.0
5,2,4.0,83744.0
4,2,4.0,82703.0
6,0,7.0,35444.0
9,2,8.0,110000.0
6,1,3.0,32222.0
2,0,11.0,94501.0
1,1,6.0,90000.0
10,0,21.0,98089.0
11,2,13.0,134000.0
11,0,23.0,225000.0
11,2,0.5,65000.0
11,0,11.0,250000.0
4,0,5.0,70888.0
11,0,5.0,120000.0
3,2,3.0,59073.0
3,2,15.0,161109.0
7,0,24.0,134258.0
2,0,26.0,88685.0
3,3,2.0,37377.0
8,0,15.0,69814.0
3,0,12.0,81629.0
11,0,36.0,153000.0
6,1,22.0,40814.0
3,0,7.0,48333.0
0,0,41.0,122222.0
11,2,15.0,80000.0
11,1,0.5,50000.0
3,2,5.0,48333.0
11,0,14.0,231600.0
10,2,4.0,63694.0
11,0,23.0,175000.0
10,0,0.5,121018.0
6,1,3.0,18152.0
11,2,13.0,218000.0
4,2,10.0,80555.0
11,1,10.0,150000.0
10,2,2.0,33758.0
5,0,4.0,21534.0
11,0,15.0,150000.0
2,0,10.0,65060.0
11,0,24.0,190000.0
11,0,8.0,108000.0
5,0,4.0,35890.0
11,0,3.0,100000.0
10,1,8.0,53503.0
11,0,6.0,110000.0
11,0,0.5,87000.0
11,1,26.0,180000.0
11,0,10.0,65000.0
11,1,3.0,98000.0
3,1,7.0,75184.0
11,1,2.0,55000.0
4,0,7.0,67129.0
6,1,24.0,42962.0
4,1,33.0,96666.0
11,2,6.0,86900.0
11,0,10.0,123000.0
11,2,2.0,104000.0
11,0,3.0,70000.0
11,0,13.0,141000.0
7,1,18.0,69814.0
10,0,26.0,152865.0
6,0,11.0,41888.0
10,1,1.0,28662.0
11,2,20.0,200000.0
10,2,13.0,121018.0
1,1,8.0,58184.0
6,1,0.5,19333.0
8,1,10.0,96666.0
10,2,4.0,63694.0
11,2,4.0,145000.0
4,0,2.0,51555.0
5,0,6.0,89726.0
11,0,17.0,230000.0
4,2,8.0,85925.0
11,0,16.0,180000.0
11,2,4.0,140000.0
1,0,30.0,37297.0
10,1,21.0,70063.0
11,1,12.0,170000.0
2,1,11.0,101770.0
11,1,9.0,147000.0
11,2,21.0,185000.0
10,1,10.0,84458.0
11,2,7.0,130000.0
11,0,5.0,125000.0
2,0,4.0,58154.0
4,0,11.0,60147.0
11,0,12.0,143000.0
11,2,28.0,130000.0
11,0,8.0,142000.0
4,2,6.0,64444.0
11,0,25.0,185000.0
9,0,2.0,14600.0
10,3,2.0,23847.0
11,0,6.0,120000.0
11,2,26.0,200000.0
11,1,2.0,96000.0
4,0,2.0,55851.0
4,2,15.0,93443.0
11,0,22.0,120000.0
11,3,8.0,157500.0
11,0,9.0,155000.0
11,1,18.0,110000.0
5,2,15.0,75370.0
1,0,12.0,74595.0
11,0,6.0,170000.0
9,0,6.0,30000.0
10,3,4.0,92293.0
11,0,1.0,85000.0
4,3,25.0,42962.0
10,2,2.0,48407.0
1,0,22.0,27787.0
11,0,24.0,175000.0
10,0,13.0,89172.0
11,0,6.0,150000.0
3,0,7.0,51555.0
11,0,6.0,150000.0
1,0,15.0,130000.0
11,2,35.0,160000.0
7,2,10.0,53703.0
9,0,3.0,20734.0
2,0,9.0,116309.0
2,0,24.0,90866.0
9,2,4.0,20517.0
11,0,3.0,96500.0
11,2,14.0,180000.0
11,0,7.0,100000.0
11,3,10.0,250000.0
11,2,5.0,54000.0
11,0,18.0,170000.0
11,0,8.0,160000.0
9,2,7.0,63600.0
1,2,7.0,52216.0
4,1,3.0,47796.0
1,1,2.0,10909.0
11,1,7.0,121400.0
9,2,8.0,72000.0
11,0,4.0,85000.0
9,0,5.0,118000.0
9,2,4.0,12342.0
11,2,16.0,180000.0
10,1,2.0,66242.0
11,0,11.0,110000.0
11,0,5.0,102000.0
4,2,3.0,59073.0
8,2,15.0,51555.0
11,1,1.0,60000.0
4,2,14.0,155984.0
11,2,14.0,250000.0
4,2,6.0,80555.0
2,0,18.0,58154.0
2,0,8.0,123578.0
11,0,6.0,170000.0
9,2,13.0,51600.0
11,0,10.0,150000.0
11,0,6.0,138000.0
9,2,6.0,167850.0
11,0,40.0,165000.0
11,3,8.0,190000.0
11,0,14.0,165000.0
10,0,10.0,63694.0
6,2,4.0,25777.0
9,0,4.0,33817.0
9,2,15.0,61710.0
11,2,5.0,73000.0
11,0,5.0,140000.0
4,3,12.0,57999.0
2,1,1.0,36346.0
11,0,9.0,108000.0
4,0,10.0,56925.0
10,0,5.0,73885.0
11,3,24.0,222500.0
11,0,3.0,105000.0
5,2,3.0,29909.0
9,2,10.0,76800.0
11,1,17.0,160000.0
1,3,2.0,14919.0
1,2,5.0,17903.0
11,0,10.0,89000.0
11,0,10.0,140000.0
2,2,5.0,65424.0
9,0,4.0,62796.0
11,0,10.0,109000.0
11,0,1.0,155000.0
9,2,20.0,50000.0
9,2,5.0,60000.0
11,1,2.0,80500.0
11,0,7.0,183000.0
9,2,18.0,56773.0
10,0,12.0,146496.0
11,0,16.0,95000.0
9,1,5.0,31000.0
11,0,15.0,200000.0
10,0,12.0,191082.0
4,2,11.0,91295.0
9,0,3.0,29644.0
11,1,14.0,100000.0
11,0,7.0,106000.0
2,0,7.0,87231.0
11,0,5.0,175000.0
5,3,9.0,28712.0
11,3,8.0,125000.0
11,1,11.0,100000.0
9,2,10.0,65165.0
11,0,25.0,188000.0
6,1,37.0,64444.0
9,1,8.0,37000.0
7,0,10.0,109554.0
3,2,6.0,46185.0
3,2,16.0,64444.0
10,0,3.0,82802.0
11,0,32.0,225000.0
11,0,0.5,91000.0
2,0,22.0,152655.0
11,0,29.0,220000.0
11,0,3.0,95000.0
8,1,6.0,161109.0
11,0,14.0,150000.0
10,0,16.0,73885.0
9,2,6.0,47393.0
11,1,34.0,140000.0
4,1,1.0,40814.0
10,0,11.0,152865.0
1,0,6.0,22378.0
11,0,10.0,70000.0
11,2,13.0,175000.0
11,2,15.0,97000.0
11,0,10.0,180000.0
2,2,2.0,165000.0
9,2,22.0,74755.0
8,2,19.0,75184.0
11,0,1.0,191000.0
9,0,3.0,37200.0
11,0,1.0,86500.0
11,0,7.0,200000.0
11,0,8.0,164000.0
2,0,9.0,109039.0
11,1,5.0,80000.0
11,0,7.0,120000.0
11,0,8.0,175000.0
10,2,0.5,44586.0
11,0,22.0,180000.0
11,0,20.0,185000.0
11,0,2.0,100000.0
11,0,8.0,155000.0
11,0,4.0,140000.0
1,0,25.0,41214.0
11,3,10.0,180350.0
9,2,11.0,29621.0
10,1,0.5,28866.0
11,0,5.0,135000.0
11,1,28.0,201000.0
1,0,32.0,29838.0
1,3,3.0,74595.0
11,2,2.0,250000.0
11,2,8.0,65000.0
11,0,4.0,105000.0
2,0,11.0,145386.0
9,0,2.0,25000.0
10,2,22.0,178343.0
11,0,2.0,120000.0
11,2,19.0,194000.0
11,0,6.0,160000.0
11,2,2.0,62000.0
11,0,3.0,83500.0
10,0,8.0,127388.0
5,0,5.0,35890.0
11,0,43.0,190000.0
2,3,30.0,79962.0
11,3,22.0,110000.0
2,0,8.0,138117.0
11,2,7.0,160000.0
3,2,14.0,42962.0
11,2,8.0,145000.0
11,2,10.0,225000.0
11,0,4.0,107000.0
11,3,50.0,210000.0
0,2,2.0,85886.0
11,0,30.0,250000.0
2,0,3.0,54520.0
11,1,8.0,170000.0
11,1,3.0,105000.0
11,0,3.0,100000.0
11,0,3.0,90000.0
9,0,6.0,50000.0
11,1,2.0,70000.0
11,0,10.0,215000.0
2,0,14.0,105405.0
11,0,4.0,110000.0
11,2,8.0,140000.0
11,2,5.0,160000.0
11,2,5.0,80000.0
7,2,7.0,91295.0
10,1,8.0,152865.0
10,2,0.5,53503.0
4,2,15.0,73036.0
11,0,4.0,185000.0
10,2,17.0,89172.0
2,3,2.0,87231.0
11,0,38.0,180000.0
11,0,13.0,121000.0
0,0,6.0,132132.0
11,2,44.0,171000.0
11,0,15.0,68000.0
3,2,8.0,80555.0
2,3,26.0,130847.0
9,2,7.0,36000.0
11,1,20.0,196650.0
11,3,26.0,250000.0
9,2,4.0,29000.0
11,2,4.0,185000.0
11,0,2.0,72000.0
11,3,7.0,240000.0
1,2,12.0,65271.0
11,2,17.0,168000.0
11,2,2.0,200000.0
9,2,6.0,26000.0
11,0,3.0,75000.0
11,0,4.0,152000.0
5,2,3.0,29909.0
11,3,4.0,70000.0
5,0,15.0,28712.0
9,2,3.0,29621.0
5,2,5.0,29909.0
5,0,10.0,17945.0
0,3,11.0,87868.0
0,0,13.0,74655.0
11,0,4.0,105000.0
11,3,5.0,90000.0
9,0,3.0,20000.0
9,2,4.0,37056.0
4,1,17.0,51555.0
11,2,8.0,150000.0
4,3,3.0,75184.0
11,0,9.0,155000.0
9,2,7.0,60000.0
0,2,8.0,132132.0
9,2,22.0,115000.0
9,2,3.0,19200.0
4,2,6.0,102036.0
9,0,5.0,40000.0
9,2,26.0,59241.0
4,0,20.0,182591.0
3,2,8.0,48333.0
10,0,10.0,152865.0
9,2,6.0,50000.0
10,1,1.0,48407.0
8,0,6.0,64444.0
0,2,20.0,79279.0
9,2,7.0,26659.0
4,1,31.0,69814.0
1,1,15.0,46622.0
4,2,5.0,99888.0
9,1,3.0,38500.0
9,2,9.0,80000.0
3,0,16.0,62296.0
4,2,20.0,107406.0
10,0,10.0,95541.0
0,0,39.0,165165.0
8,0,5.0,32759.0
11,0,2.0,200000.0
4,0,4.0,75184.0
0,2,18.0,158679.0
10,2,25.0,98089.0
7,1,25.0,70888.0
3,2,8.0,82703.0
10,0,10.0,131957.0
9,2,6.0,59073.0
7,1,6.0,40814.0
8,0,10.0,67666.0
6,2,19.0,44037.0
9,2,5.0,19747.0
8,3,15.0,26852.0
9,0,1.0,27427.0
10,0,24.0,71337.0
9,2,16.0,74000.0
9,0,6.0,16291.0
8,1,14.0,20407.0
8,2,14.0,69814.0
5,3,8.0,20099.0
4,3,10.0,76258.0
6,0,14.0,96129.0
9,2,3.0,37026.0
3,1,12.0,64444.0
4,3,20.0,85925.0
9,2,10.0,87000.0
3,2,1.0,75184.0
0,0,11.0,157237.0
11,1,18.0,209000.0
10,1,8.0,35669.0
11,3,2.0,76000.0
9,2,6.0,57999.0
9,2,1.0,14810.0
8,0,19.0,64444.0
4,0,22.0,96666.0
11,0,9.0,170000.0
9,1,5.0,66000.0
2,0,15.0,90866.0
11,2,32.0,191000.0
10,3,4.0,95541.0
7,0,8.0,92696.0
9,2,8.0,39494.0
0,0,25.0,122222.0
4,2,19.0,85925.0
11,0,10.0,100000.0
11,0,3.0,95000.0
11,0,5.0,151000.0
9,2,5.0,48000.0
3,2,11.0,54288.0
11,3,16.0,78000.0
1,2,30.0,42519.0
8,0,5.0,36518.0
4,0,6.0,73036.0
9,2,10.0,115000.0
4,2,20.0,51967.0
10,3,38.0,57961.0
11,1,22.0,155000.0
11,0,7.0,117000.0
1,0,11.0,42892.0
7,0,2.0,46185.0
11,0,6.0,132000.0
4,2,2.0,59073.0
11,0,21.0,148000.0
3,2,12.0,46185.0
11,0,8.0,207000.0
9,2,0.5,33175.0
0,0,20.0,165165.0
6,2,16.0,75184.0
11,0,18.0,180000.0
11,0,8.0,190000.0
9,0,4.0,31102.0
6,1,20.0,45111.0
5,0,3.0,11724.0
2,3,40.0,61789.0
11,0,34.0,115000.0
10,0,25.0,133757.0
5,0,1.0,16749.0
10,0,5.0,76433.0
2,1,1.0,38527.0
1,3,37.0,83919.0
9,2,9.0,61710.0
11,0,3.0,82000.0
10,0,31.0,118853.0
11,0,22.0,112000.0
3,2,32.0,107406.0
9,3,18.0,37026.0
11,1,20.0,115000.0
9,2,5.0,68000.0
1,2,15.0,19693.0
11,0,10.0,100000.0
11,2,37.0,222000.0
8,0,24.0,128887.0
2,0,29.0,130847.0
3,2,5.0,74110.0
10,0,11.0,152865.0
2,2,5.0,69058.0
11,2,10.0,109000.0
11,1,2.0,105000.0
9,2,3.0,24684.0
11,1,9.0,166000.0
3,2,34.0,214812.0
11,3,10.0,103000.0
11,0,5.0,180000.0
11,2,11.0,187000.0
9,1,3.0,35000.0
4,2,30.0,107406.0
11,3,2.0,160000.0
10,0,8.0,78980.0
11,3,10.0,120000.0
10,0,30.0,101910.0
4,3,9.0,70888.0
9,0,3.0,24684.0
11,0,9.0,130000.0
9,0,7.0,100710.0
9,2,6.0,64000.0
11,0,0.5,30000.0
2,2,16.0,191182.0
11,2,5.0,163000.0
11,1,9.0,130000.0
11,0,2.0,101000.0
2,0,2.0,32712.0
4,0,4.0,39740.0
11,3,5.0,230000.0
11,2,3.0,75000.0
11,0,17.0,45000.0
11,2,14.0,140000.0
2,1,16.0,34893.0
11,0,32.0,220000.0
3,2,27.0,53703.0
11,0,8.0,155000.0
9,0,3.0,46899.0
10,1,30.0,78980.0
11,2,5.0,160000.0
9,2,4.0,39000.0
10,0,4.0,49681.0
9,2,12.0,59241.0
11,2,25.0,196000.0
11,0,2.0,70000.0
11,3,20.0,112000.0
3,3,25.0,69814.0
1,1,7.0,14322.0
11,3,6.0,170000.0
9,2,7.0,88500.0
4,2,21.0,89147.0
3,2,1.0,38666.0
4,3,12.0,47796.0
10,3,25.0,76433.0
4,2,4.0,69814.0
1,1,9.0,37297.0
5,0,22.0,25123.0
11,0,5.0,120000.0
11,0,0.5,36600.0
4,0,5.0,71962.0
0,2,4.0,59459.0
1,1,5.0,19312.0
3,3,5.0,64444.0
11,0,18.0,150000.0
0,1,6.0,89189.0
4,0,7.0,91627.0
11,0,15.0,244000.0
11,3,7.0,150000.0
11,0,7.0,201000.0
11,2,12.0,145000.0
11,0,20.0,124000.0
11,0,2.0,125000.0
2,3,6.0,79962.0
11,0,2.0,75000.0
11,0,6.0,155000.0
1,0,7.0,17716.0
11,0,2.0,140000.0
0,1,25.0,105706.0
11,2,17.0,214000.0
2,0,2.0,52339.0
11,2,22.0,150000.0
1,0,24.0,71500.0
9,2,6.0,88862.0
5,0,12.0,22731.0
5,0,3.0,71781.0
11,0,14.0,165000.0
11,0,16.0,190000.0
4,3,17.0,66592.0
3,2,3.0,91295.0
1,0,15.0,29838.0
11,0,6.0,158000.0
4,2,27.0,70888.0
3,2,13.0,76258.0
11,2,29.0,123300.0
9,1,12.0,29621.0
9,0,5.0,27000.0
3,2,33.0,75184.0
5,0,5.0,20936.0
11,0,9.0,100000.0
9,0,13.0,17772.0
4,0,15.0,128887.0
9,0,2.0,15000.0
9,1,9.0,60500.0
7,2,7.0,85925.0
9,2,4.0,48000.0
9,0,9.0,77332.0
4,0,3.0,75184.0
4,2,3.0,71274.0
3,2,29.0,85925.0
0,0,16.0,85886.0
4,0,0.5,59073.0
8,0,6.0,96666.0
10,0,15.0,76433.0
5,0,6.0,44863.0
5,0,5.0,13160.0
10,2,10.0,108280.0
3,2,21.0,75184.0
2,2,4.0,94501.0
5,2,3.0,11963.0
9,0,16.0,72000.0
5,0,4.0,16749.0
9,2,3.0,55422.0
3,3,16.0,30074.0
4,0,3.0,51555.0
2,0,2.0,76328.0
7,0,7.0,54777.0
11,0,2.0,66000.0
4,3,12.0,82703.0
10,2,3.0,72611.0
5,0,8.0,52639.0
4,1,6.0,80555.0
5,0,8.0,26320.0
11,2,8.0,230000.0
4,3,8.0,80555.0
4,2,5.0,80555.0
11,0,9.0,160000.0
11,2,8.0,210000.0
9,2,9.0,165000.0
0,0,12.0,82582.0
0,0,19.0,109009.0
4,1,3.0,40814.0
9,2,7.0,37026.0
6,0,15.0,32222.0
3,2,4.0,102036.0
3,2,15.0,64444.0
7,0,3.0,54240.0
7,1,6.0,50085.0
4,1,3.0,54777.0
9,2,11.0,82000.0
11,2,26.0,160000.0
10,0,2.0,45860.0
1,2,3.0,11189.0
1,2,7.0,34873.0
10,0,2.0,53503.0
2,0,8.0,69785.0
7,3,24.0,80555.0
1,2,12.0,65271.0
2,2,11.0,79962.0
4,2,24.0,85925.0
9,2,3.0,25777.0
11,0,12.0,150000.0
10,0,17.0,89172.0
11,0,12.0,165000.0
1,2,7.0,74595.0
4,2,16.0,48977.0
4,2,6.0,69814.0
11,0,11.0,200000.0
10,0,4.0,33121.0
4,3,15.0,85925.0
11,0,2.0,121000.0
9,2,5.0,33175.0
5,0,11.0,35890.0
11,0,4.0,110000.0
4,1,5.0,68740.0
10,3,4.0,100000.0
10,0,29.0,99363.0
11,0,0.5,62000.0
9,0,8.0,55000.0
11,2,3.0,160000.0
11,0,7.0,105000.0
5,2,15.0,12777.0
4,3,5.0,118147.0
4,0,0.5,58322.0
8,1,2.0,32222.0
11,0,9.0,122000.0
11,0,25.0,185000.0
6,0,3.0,38666.0
11,0,7.0,140000.0
11,2,11.0,155000.0
11,0,7.0,167000.0
4,2,28.0,150369.0
6,0,13.0,62296.0
11,3,23.0,125000.0
5,0,11.0,41872.0
11,0,15.0,210000.0
3,1,6.0,85925.0
10,1,10.0,152865.0
11,0,11.0,162000.0
11,1,45.0,160000.0
7,0,15.0,53703.0
4,1,2.0,56066.0
4,3,5.0,161109.0
2,0,9.0,130847.0
2,0,5.0,69058.0
11,2,36.0,150000.0
11,0,9.0,148000.0
10,2,2.0,70700.0
11,0,3.0,127500.0
10,0,6.0,121018.0
8,2,18.0,80555.0
5,0,4.0,40676.0
5,0,9.0,35890.0
4,3,6.0,107406.0
4,3,15.0,72499.0
11,2,27.0,178000.0
11,2,12.0,180000.0
10,0,2.0,50955.0
3,2,2.0,55851.0
11,0,14.0,215000.0
4,0,5.0,57999.0
4,3,6.0,105258.0
6,1,10.0,35444.0
4,1,5.0,70888.0
7,2,2.0,53703.0
4,2,3.0,78407.0
9,3,3.0,17772.0
7,0,5.0,57999.0
11,0,12.0,140000.0
4,2,9.0,73036.0
4,2,32.0,104184.0
8,2,28.0,53703.0
11,0,2.0,130000.0
6,2,15.0,110628.0
11,2,8.0,120000.0
11,0,7.0,145000.0
10,0,8.0,64076.0
4,2,16.0,64444.0
10,0,39.0,89172.0
8,2,32.0,64444.0
11,0,30.0,183000.0
7,2,2.0,100962.0
2,1,11.0,81416.0
11,0,8.0,160000.0
10,0,25.0,63694.0
11,2,18.0,240000.0
0,0,40.0,92492.0
4,2,13.0,95592.0
10,0,0.5,56051.0
2,2,15.0,87231.0
6,2,4.0,40814.0
11,1,15.0,100000.0
1,0,27.0,68441.0
0,3,12.0,99099.0
4,2,7.0,118147.0
0,0,7.0,118919.0
8,2,25.0,42962.0
10,2,20.0,133757.0
11,2,20.0,250000.0
1,3,12.0,49233.0
11,0,11.0,94000.0
1,1,9.0,33568.0
0,0,19.0,99099.0
8,0,2.0,49407.0
4,0,6.0,102036.0
11,0,9.0,185000.0
2,1,10.0,107406.0
11,2,33.0,225000.0
11,0,3.0,55536.0
1,1,20.0,24243.0
2,1,12.0,79235.0
11,0,13.0,130000.0
11,0,19.0,250000.0
11,2,1.0,129000.0
11,0,2.0,150000.0
11,2,11.0,70000.0
2,0,10.0,79962.0
2,0,8.0,87231.0
10,2,10.0,126114.0
0,0,6.0,66066.0
2,0,10.0,67604.0
0,3,22.0,132132.0
11,2,15.0,140000.0
0,0,5.0,85886.0
11,0,1.0,190000.0
0,0,3.0,59459.0
1,3,9.0,20141.0
11,0,10.0,125000.0
10,2,3.0,34395.0
1,0,12.0,61448.0
11,0,2.0,250000.0
0,1,2.0,49549.0
0,0,12.0,112312.0
1,2,25.0,57625.0
11,0,22.0,140000.0
11,3,15.0,180893.0
0,0,8.0,122222.0
11,3,6.0,220000.0
7,1,5.0,66592.0
2,1,7.0,40616.0
5,2,4.0,22349.0
11,0,12.0,135000.0
4,1,10.0,107406.0
1,0,12.0,111892.0
5,0,13.0,65799.0
5,0,7.0,65799.0
3,2,1.0,42962.0
0,0,2.0,59459.0
9,2,3.0,23697.0
4,1,20.0,75184.0
5,0,9.0,30794.0
10,1,0.5,66242.0
7,3,8.0,118147.0
9,2,3.0,14810.0
4,3,18.0,96666.0
4,1,16.0,98814.0
7,0,15.0,80555.0
9,2,2.0,56000.0
6,1,8.0,22555.0
10,0,20.0,63694.0
4,1,23.0,107406.0
8,0,19.0,53703.0
3,2,4.0,40814.0
5,2,10.0,21654.0
7,0,2.0,42103.0
7,0,7.0,47259.0
7,0,9.0,83777.0
10,0,3.0,63694.0
4,0,8.0,80555.0
8,0,4.0,47259.0
6,0,6.0,40814.0
10,2,6.0,82802.0
7,2,6.0,80555.0
7,0,7.0,182591.0
5,0,2.0,16151.0
4,0,3.0,85925.0
4,2,5.0,77332.0
8,1,5.0,48333.0
8,2,4.0,27926.0
10,2,7.0,105732.0
10,0,3.0,46777.0
4,1,3.0,59073.0
4,1,7.0,64444.0
10,3,5.0,61146.0
10,0,6.0,184712.0
5,0,0.5,59817.0
9,2,3.0,29621.0
8,0,20.0,63370.0
7,1,8.0,70888.0
5,0,3.0,14356.0
10,2,12.0,82802.0
10,3,2.0,76433.0
10,3,13.0,70063.0
4,0,4.0,128887.0
10,1,32.0,117197.0
10,3,8.0,47134.0
4,1,3.0,35444.0
10,3,21.0,65605.0
6,1,6.0,27926.0
4,2,21.0,69814.0
3,3,7.0,94517.0
5,2,12.0,23927.0
4,2,8.0,69814.0
8,2,20.0,67666.0
10,0,1.0,45860.0
8,2,0.5,21481.0
5,0,7.0,41872.0
3,2,3.0,38666.0
6,0,10.0,34370.0
10,3,10.0,127388.0
10,2,10.0,162175.0
10,0,13.0,59745.0
10,2,2.0,53248.0
4,0,10.0,70888.0
5,2,15.0,47854.0
10,2,3.0,61146.0
3,0,10.0,98814.0
0,1,5.0,85886.0
6,1,4.0,32222.0
10,0,25.0,121018.0
2,3,1.0,39981.0
11,1,13.0,125000.0
7,1,6.0,46185.0
1,0,6.0,17903.0
3,1,3.0,53703.0
3,2,7.0,59073.0
4,2,7.0,53703.0
7,0,15.0,102036.0
6,1,3.0,22555.0
3,2,3.0,48333.0
10,1,31.0,61146.0
5,0,8.0,41274.0
3,2,2.0,45111.0
2,2,12.0,123578.0
3,1,15.0,70888.0
4,2,4.0,77332.0
4,3,8.0,75184.0
7,2,8.0,103110.0
1,0,5.0,24243.0
9,2,17.0,66795.0
6,2,2.0,32222.0
5,2,10.0,20000.0
4,2,5.0,85173.0
10,0,13.0,146496.0
7,2,2.0,40492.0
10,0,2.0,57325.0
3,2,9.0,45111.0
4,0,4.0,49407.0
11,0,13.0,140000.0
0,0,5.0,83243.0
4,0,5.0,69814.0
3,0,3.0,32222.0
4,0,10.0,96666.0
10,2,8.0,119108.0
4,0,2.0,69814.0
7,1,2.0,37592.0
8,2,4.0,40814.0
11,3,20.0,160000.0
7,0,10.0,83777.0
4,0,0.5,53703.0
11,0,2.0,40000.0
3,2,16.0,133700.0
7,0,10.0,128887.0
5,0,3.0,23927.0
3,0,10.0,53703.0
9,2,7.0,70600.0
3,2,16.0,42962.0
3,2,15.0,96666.0
7,3,7.0,77977.0
10,2,2.0,76433.0
9,2,12.0,49368.0
11,0,4.0,96000.0
6,1,12.0,45111.0
3,2,22.0,64444.0
2,0,12.0,130847.0
7,2,12.0,75184.0
11,0,3.0,95000.0
8,0,2.0,29537.0
3,2,10.0,75184.0
4,0,7.0,91295.0
4,2,9.0,55851.0
4,2,10.0,69814.0
4,2,5.0,118147.0
2,0,3.0,30531.0
3,2,12.0,53703.0
1,0,14.0,242433.0
4,1,7.0,74110.0
4,3,10.0,75184.0
2,2,10.0,87231.0
11,0,1.0,62500.0
11,0,5.0,100000.0
10,1,18.0,71337.0
7,1,7.0,112777.0
10,2,19.0,85350.0
10,0,20.0,57325.0
3,2,4.0,50481.0
3,1,1.0,33511.0
10,2,5.0,38216.0
11,0,5.0,145000.0
11,1,8.0,90000.0
11,1,2.0,115000.0
11,0,4.0,80000.0
10,2,0.5,30573.0
11,2,4.0,125000.0
4,2,6.0,107406.0
3,2,8.0,36518.0
11,0,19.0,140000.0
10,0,8.0,112101.0
3,2,16.0,47259.0
10,2,7.0,51592.0
4,2,6.0,69814.0
8,1,2.0,20407.0
4,0,4.0,73036.0
10,1,2.0,50955.0
11,0,11.0,180000.0
8,0,12.0,64444.0
11,3,10.0,175000.0
10,2,10.0,70063.0
4,2,7.0,96666.0
11,0,10.0,220000.0
11,0,3.0,71000.0
7,2,17.0,75345.0
11,0,48.0,110000.0
2,1,2.0,50885.0
11,2,3.0,110000.0
5,0,2.0,13160.0
1,0,2.0,22378.0
3,2,15.0,96666.0
10,0,7.0,74682.0
9,0,5.0,114627.0
11,2,29.0,155000.0
10,2,3.0,44586.0
4,1,11.0,85925.0
3,0,3.0,33511.0
11,2,10.0,161000.0
4,0,11.0,102036.0
11,1,30.0,100000.0
5,0,3.0,44863.0
11,0,2.0,93000.0
3,3,22.0,91295.0
3,2,10.0,75184.0
6,1,5.0,48333.0
11,0,9.0,70000.0
1,1,7.0,40000.0
3,2,4.0,44037.0
10,0,10.0,86624.0
11,0,18.0,205000.0
6,2,16.0,45111.0
11,0,8.0,130000.0
11,0,6.0,110000.0
4,2,20.0,96666.0
11,1,25.0,230000.0
10,0,3.0,57325.0
8,0,2.0,71962.0
11,0,25.0,170000.0
10,2,21.0,118471.0
11,0,4.0,120000.0
11,1,9.0,150000.0
3,2,23.0,182591.0
1,0,3.0,10294.0
3,2,5.0,23200.0
1,0,5.0,13074.0
3,2,5.0,82703.0
11,0,8.0,78000.0
10,0,28.0,91719.0
4,0,7.0,73036.0
1,2,6.0,18649.0
5,2,8.0,23927.0
11,1,2.0,53000.0
10,1,14.0,203821.0
7,1,16.0,115999.0
11,0,2.0,90000.0
10,3,13.0,71337.0
11,0,18.0,134000.0
11,0,3.0,85000.0
11,0,5.0,120000.0
10,0,28.0,98598.0
11,0,30.0,250000.0
4,0,11.0,91295.0
11,0,25.0,140000.0
0,0,18.0,136096.0
4,2,5.0,53703.0
6,2,10.0,59073.0
11,0,8.0,130000.0
11,2,15.0,150000.0
6,1,14.0,44037.0
11,0,2.0,200000.0
11,0,8.0,85000.0
6,2,38.0,150369.0
2,0,5.0,57427.0
